Timestamp,CH1,CH2,CH3,Label,Phase
364085,0.39520285296874247,0.6307144311441306,0.6620056188197988,SILENCE,Phase_3_Mouthing
364089,0.22636182207038436,0.6986390209407272,0.6759562443355552,SILENCE,Phase_3_Mouthing
364093,0.16055744349420004,0.7193113668953288,0.6990600495464356,SILENCE,Phase_3_Mouthing
364097,0.224642200762484,0.6836385008873491,0.7275643634497948,SILENCE,Phase_3_Mouthing
364101,0.35184511749086456,0.6232788308937841,0.7456238136014367,SILENCE,Phase_3_Mouthing
364105,0.4452312363192803,0.5806019728523719,0.7429451784480418,SILENCE,Phase_3_Mouthing
364109,0.46142988935923923,0.5768159909245716,0.7290781995707536,SILENCE,Phase_3_Mouthing
364113,0.43524486967014153,0.6074336998477595,0.725749603455554,SILENCE,Phase_3_Mouthing
364117,0.4280988730071752,0.6582385075043453,0.7439474979511315,SILENCE,Phase_3_Mouthing
364121,0.46134973247346917,0.7139097697524781,0.7716966282406227,SILENCE,Phase_3_Mouthing
364125,0.5027073387120499,0.7535929482234881,0.7865910105657418,SILENCE,Phase_3_Mouthing
364129,0.5089708403198772,0.7558693903304289,0.7789259179663448,SILENCE,Phase_3_Mouthing
364133,0.47001341599793484,0.7214415685450725,0.760679482183042,SILENCE,Phase_3_Mouthing
364137,0.41094306065291847,0.6830028110740729,0.7522705824197162,SILENCE,Phase_3_Mouthing
364141,0.36671978646500286,0.6752777827796761,0.7620592391635213,SILENCE,Phase_3_Mouthing
364145,0.36444037659514983,0.6939580957872528,0.779639766738648,SILENCE,Phase_3_Mouthing
364149,0.41524051416773844,0.6993334474293517,0.7884420756939394,SILENCE,Phase_3_Mouthing
364153,0.5032065007962971,0.6666295595308932,0.7823433721161133,SILENCE,Phase_3_Mouthing
364157,0.5866318119234075,0.6201797625991872,0.768174212476298,SILENCE,Phase_3_Mouthing
364161,0.6282829367102445,0.6078621888353228,0.7542523541148758,SILENCE,Phase_3_Mouthing
364165,0.6298112414875213,0.6495918964011489,0.741170112653516,SILENCE,Phase_3_Mouthing
364169,0.6316698054464593,0.7211616300603682,0.7258940440806323,SILENCE,Phase_3_Mouthing
364173,0.677043055945416,0.7850989623806686,0.7117867140618466,SILENCE,Phase_3_Mouthing
364177,0.7741621046716953,0.8276146493812467,0.7087407083696613,SILENCE,Phase_3_Mouthing
364181,0.8886845704031298,0.8619065153798992,0.7207977939667853,SILENCE,Phase_3_Mouthing
364185,0.968191578891097,0.900518214584873,0.7371114166622678,SILENCE,Phase_3_Mouthing
364189,0.9781193637208475,0.934521780012181,0.7402340292201578,SILENCE,Phase_3_Mouthing
364193,0.9275858872570812,0.9450767172302963,0.7245494228730694,SILENCE,Phase_3_Mouthing
364197,0.8674317153484156,0.9298530296653282,0.7040544771620916,SILENCE,Phase_3_Mouthing
364201,0.8517908383129048,0.91017578798621,0.6995614485014922,SILENCE,Phase_3_Mouthing
364205,0.889805884180193,0.9109891933424775,0.7185812541193297,SILENCE,Phase_3_Mouthing
364209,0.9403904033246188,0.9368612147031615,0.7494894581340518,SILENCE,Phase_3_Mouthing
364213,0.9608047525880833,0.9701419686606848,0.7746171277569042,SILENCE,Phase_3_Mouthing
364217,0.951309404127482,0.9916260606146017,0.7859750461454208,SILENCE,Phase_3_Mouthing
364221,0.943984938129563,0.9981789528507339,0.7875423993769782,SILENCE,Phase_3_Mouthing
364225,0.9582591341878852,0.9988394717998396,0.7857571745603878,SILENCE,Phase_3_Mouthing
364229,0.9826630784416331,1.0,0.7822866034888414,SILENCE,Phase_3_Mouthing
364233,0.9976872165178967,0.9988014801545361,0.7772107994086176,SILENCE,Phase_3_Mouthing
364237,1.0,0.988014236548096,0.7749206043722353,SILENCE,Phase_3_Mouthing
364241,0.9967815770692231,0.9649270756261004,0.7807534041282183,SILENCE,Phase_3_Mouthing
364245,0.9875497387135129,0.9364980784675196,0.7913991881141262,SILENCE,Phase_3_Mouthing
364249,0.9661490408593885,0.9151612633334774,0.7945813416367876,SILENCE,Phase_3_Mouthing
364253,0.9388537354278926,0.9084025168598603,0.7819575322701532,SILENCE,Phase_3_Mouthing
364257,0.9235661112197823,0.9132536517431141,0.7592978370698261,SILENCE,Phase_3_Mouthing
364261,0.9222562927067881,0.9197151463685118,0.7406126274884236,SILENCE,Phase_3_Mouthing
364265,0.908917756815591,0.9172366195005214,0.7341621463678155,SILENCE,Phase_3_Mouthing
364269,0.8628537313482573,0.9017647909758775,0.7367756027284761,SILENCE,Phase_3_Mouthing
364273,0.8052871709742675,0.8818816589026556,0.7398657341198092,SILENCE,Phase_3_Mouthing
