Timestamp,CH1,CH2,CH3,Label,Phase
297561,0.631910143699663,0.41684969114788717,0.5987705898462186,ONE,Phase_3_Mouthing
297565,0.6889693004026782,0.42366872330787003,0.5896152327144139,ONE,Phase_3_Mouthing
297569,0.7368193274178458,0.4304876939745543,0.583818713970224,ONE,Phase_3_Mouthing
297573,0.7684165067887452,0.4398344005222047,0.581076596486343,ONE,Phase_3_Mouthing
297577,0.7814192498027509,0.45579491578003206,0.5776945066455511,ONE,Phase_3_Mouthing
297581,0.7791397142491775,0.47512575255497314,0.5722650425841185,ONE,Phase_3_Mouthing
297585,0.7708729174056237,0.48593580708647505,0.5681961769486469,ONE,Phase_3_Mouthing
297589,0.7696786727446989,0.48135267334640564,0.5686921692447326,ONE,Phase_3_Mouthing
297593,0.7841246963885555,0.47162941177369305,0.5704823900648923,ONE,Phase_3_Mouthing
297597,0.8092607072151441,0.47395927647728253,0.5655723354897196,ONE,Phase_3_Mouthing
297601,0.8293243950675669,0.48803100859424214,0.5509305294715533,ONE,Phase_3_Mouthing
297605,0.8343653977500373,0.49075911858411647,0.5350399136837389,ONE,Phase_3_Mouthing
297609,0.8346172100316125,0.4648139392084788,0.5312797827382275,ONE,Phase_3_Mouthing
297613,0.8530537798322867,0.4279981082382415,0.5431070278289134,ONE,Phase_3_Mouthing
297617,0.8974831658041311,0.41991563794231374,0.5584722512778104,ONE,Phase_3_Mouthing
297621,0.9408067310517733,0.45556205169106617,0.5619053328947705,ONE,Phase_3_Mouthing
297625,0.9369981865508739,0.5037478224524043,0.5507450511946262,ONE,Phase_3_Mouthing
297629,0.8638027915014644,0.5188731593239128,0.5367321736867966,ONE,Phase_3_Mouthing
297633,0.7508644508060608,0.487578024355738,0.5325539865459689,ONE,Phase_3_Mouthing
297637,0.6614582463656699,0.4393536305056483,0.5392547774846049,ONE,Phase_3_Mouthing
297641,0.6393578457804673,0.41620666530967143,0.546491841166441,ONE,Phase_3_Mouthing
297645,0.6699601836976316,0.43357289479436084,0.5433568276854459,ONE,Phase_3_Mouthing
297649,0.697368503514054,0.465280663708369,0.5287966293287634,ONE,Phase_3_Mouthing
297653,0.6824970013193558,0.46643926172195305,0.5120547761990593,ONE,Phase_3_Mouthing
297657,0.6372830832559206,0.41809504570448475,0.5029370427129173,ONE,Phase_3_Mouthing
297661,0.5974133852351244,0.35092843024967585,0.5025519900732868,ONE,Phase_3_Mouthing
297665,0.5777007206936662,0.31810803954982886,0.5053268021254436,ONE,Phase_3_Mouthing
297669,0.5711972692994047,0.3405827851495533,0.5088305879067945,ONE,Phase_3_Mouthing
297673,0.5746645009066016,0.3824266982785598,0.5171244509567592,ONE,Phase_3_Mouthing
297677,0.5850036816249128,0.3850086963169743,0.5334823172446298,ONE,Phase_3_Mouthing
297681,0.5799769517324799,0.32752248986447485,0.5546779791763748,ONE,Phase_3_Mouthing
297685,0.5357420956827428,0.2519732500678765,0.575173242537674,ONE,Phase_3_Mouthing
297689,0.4643405942084615,0.2232564013222736,0.5932516035380004,ONE,Phase_3_Mouthing
297693,0.40808143056593976,0.2637145314497648,0.6101714760306266,ONE,Phase_3_Mouthing
297697,0.39261364908989843,0.33601335784346026,0.6259962180087645,ONE,Phase_3_Mouthing
297701,0.4039640494498075,0.39461149844149446,0.6391823152754428,ONE,Phase_3_Mouthing
297705,0.4179452104173441,0.4380810737661032,0.649753866316146,ONE,Phase_3_Mouthing
297709,0.4387145541016359,0.49347004655667476,0.6616327074167941,ONE,Phase_3_Mouthing
297713,0.491862315161294,0.5589176611603089,0.6806633424962236,ONE,Phase_3_Mouthing
297717,0.5712447016576417,0.5870457652593197,0.7085507961559516,ONE,Phase_3_Mouthing
297721,0.6056220412578891,0.53407581784108,0.7389424984124433,ONE,Phase_3_Mouthing
297725,0.512090588335343,0.41520552427675633,0.7620035490070717,ONE,Phase_3_Mouthing
297729,0.29840286191287074,0.30046137488632657,0.7735525496191401,ONE,Phase_3_Mouthing
297733,0.08554020223002967,0.2540642723845212,0.7783216711256551,ONE,Phase_3_Mouthing
297737,0.004236577573008189,0.2837698480442943,0.7844330962807895,ONE,Phase_3_Mouthing
297741,0.08198907443019446,0.35124524684032987,0.7957389921362606,ONE,Phase_3_Mouthing
297745,0.239842554146787,0.41748055514987026,0.8089641491509578,ONE,Phase_3_Mouthing
297749,0.3706159018109931,0.4636046856053292,0.8177778343029597,ONE,Phase_3_Mouthing
297753,0.4028656689552169,0.479812356573874,0.820147845129856,ONE,Phase_3_Mouthing
297757,0.3240129266957415,0.46045455958650683,0.8208559915695272,ONE,Phase_3_Mouthing
297761,0.18404314215928735,0.41463427611662135,0.825379051478096,ONE,Phase_3_Mouthing
297765,0.07177000115422276,0.3656964383581628,0.832421351313583,ONE,Phase_3_Mouthing
297769,0.05363917039412138,0.3330486974283109,0.834667226341333,ONE,Phase_3_Mouthing
297773,0.12038201609762876,0.3202770843372609,0.8268462357842862,ONE,Phase_3_Mouthing
297777,0.200310401672204,0.32175586419108626,0.8116403746705089,ONE,Phase_3_Mouthing
297781,0.2285967909880788,0.3330653328324304,0.7976119881864875,ONE,Phase_3_Mouthing
297785,0.1996890598377908,0.35148711523353515,0.7926298210464984,ONE,Phase_3_Mouthing
297789,0.1571795601213258,0.3717276081235645,0.7991667369680984,ONE,Phase_3_Mouthing
297793,0.14776501332210493,0.38694317634728453,0.8129824282732124,ONE,Phase_3_Mouthing
297797,0.18732032376576077,0.393727170678788,0.82409204291756,ONE,Phase_3_Mouthing
297801,0.25366583214934535,0.39273869726342414,0.8216346138185628,ONE,Phase_3_Mouthing
297805,0.3002483289404965,0.38385343097430336,0.802284901832676,ONE,Phase_3_Mouthing
297809,0.2899391980158497,0.3648120889576179,0.7745403095138533,ONE,Phase_3_Mouthing
297813,0.23399774209965557,0.33872217353390166,0.752833376705005,ONE,Phase_3_Mouthing
297817,0.19178377293532278,0.31987882691711045,0.7466411764534312,ONE,Phase_3_Mouthing
297821,0.21095214014925093,0.32399904091667003,0.7541492375308663,ONE,Phase_3_Mouthing
297825,0.27180035900877203,0.350171267270306,0.7640982349035949,ONE,Phase_3_Mouthing
297829,0.315227375060217,0.37813479330190797,0.7639738278963598,ONE,Phase_3_Mouthing
297833,0.31887789410443207,0.3873070244094255,0.7498769048668226,ONE,Phase_3_Mouthing
297837,0.3118891955270522,0.3759585789655369,0.7305256201149988,ONE,Phase_3_Mouthing
297841,0.3190072024976764,0.35981562222675184,0.7203228719124765,ONE,Phase_3_Mouthing
